Event ID	Event Date	Event Type	Event Mode	Event Intensity	Quad Code	Contexts	Actor Name	Actor Country	Actor COW	Primary Actor Sector	Actor Sectors	Actor Title	Actor Name Raw	Wikipedia Actor ID	Recipient Name	Recipient Country	Recipient COW	Primary Recipient Sector	Recipient Sectors	Recipient Title	Recipient Name Raw	Wikipedia Recipient ID	Placename	City	District	Province	Country	Latitude	Longitude	GeoNames ID	Raw Placename	Feature Type	Source	Publication Date	Story People	Story Organizations	Story Locations	Language	Version
20230925-8634-8bb43ac7acff_ASSAULT_suicide-attack	2023-09-25	ASSAULT	suicide-attack	-9.50	MATERIAL CONFLICT	military 	Houthi movement	Yemen	679	REB	REB	armed separatist movement	Huthi	Houthi movement	None	Bahrain	692	MIL	MIL	military personnel	Two soldiers from Bahrain	None	None	None	None	None	None	None	None	None	southern Saudi Arabia	None	Agence France Presse	2023-09-25	None	None	Kingdom of Bahrain | Sanaa | Republic of Yemen | Kingdom of Saudi Arabia 	English	NGEC_coder-Vers001-b1-Run-001
20230925-8634-8bb43ac7acff_ASSAULT_heavy-weapons	2023-09-25	ASSAULT	heavy-weapons	-9.50	MATERIAL CONFLICT	military 	Houthi movement	Yemen	679	REB	REB	armed separatist movement	Huthi	Houthi movement	None	Bahrain	692	MIL	MIL	military personnel	soldiers from Bahrain	None	None	None	None	None	None	None	None	None	southern Saudi Arabia	None	Agence France Presse	2023-09-25	None	None	Kingdom of Bahrain | Sanaa | Republic of Yemen | Kingdom of Saudi Arabia 	English	NGEC_coder-Vers001-b1-Run-001
20230925-9133-2f688be86c99_CONSULT_visit	2023-09-25	CONSULT	visit	4.00	VERBAL COOPERATION	None	Bjørn Arild Gram	Norway	385	GOV	GOV | MIL	Defense Minister	Bjorn Arild Gram	Bjørn Arild Gram	None	None	None	None	None	None	Slavjanka Petrovska	None	Skopje	Skopje	None	Grad Skopje	MKD	41.99646	21.43141	785842	Skopje	PPLC	bne IntelliNews	2023-09-25	Bjorn Arild Gram | Arild Gram | Slavjanka Petrovska | Gram 	Nato 	Skopje | Kingdom of Norway | Ukraine 	English	NGEC_coder-Vers001-b1-Run-001
20230925-9133-2f688be86c99_CONSULT_third-party	2023-09-25	CONSULT	third-party	1.00	VERBAL COOPERATION	None	Bjørn Arild Gram; None	Norway; None	385; None	GOV; None	GOV | MIL; None	Defense Minister; None	Bjorn Arild Gram; Slavjanka Petrovska	Bjørn Arild Gram; None	None	None	None	None	None	None	None	None	Skopje	Skopje	None	Grad Skopje	MKD	41.99646	21.43141	785842	Skopje	PPLC	bne IntelliNews	2023-09-25	Bjorn Arild Gram | Arild Gram | Slavjanka Petrovska | Gram 	Nato 	Skopje | Kingdom of Norway | Ukraine 	English	NGEC_coder-Vers001-b1-Run-001
20230925-0262-4b2e5eb62758_COERCE_censor	2023-09-25	COERCE	censor	-6.50	MATERIAL CONFLICT	legal | crime 	None	None	None	COP	COP	police	Hathur police	None	Surinder Singh (general)	India	750	MIL	MIL	soldier	Surinder Singh	Surinder Singh (general)	None	None	None	None	None	None	None	None	Kamalpura village of Raikot	None	Hindustan Times	2023-09-25	Daljit Singh | Gurpreet Singh | Rajwinder Singh Gill | Harman Singh | Surinder Singh | Babbal Singh | Shamsher Singh | Gurjit Singh 	Punjab Commission for Protection of Child Rights | the Punjab State Commission for Protection of Child Rights 	Rāikot | Ludhiāna | Hathawa | Ludhiana | Unalaska 	English	NGEC_coder-Vers001-b1-Run-001
20230925-0262-4b2e5eb62758_ASSAULT	2023-09-25	ASSAULT	None	-9.00	MATERIAL CONFLICT	legal | crime 	Head of the Herd; None	Canada; None	20; None	UAF; MIL	UAF; MIL	armed band; aide de camp	gurdwara head; aides	Head of the Herd; None	None	None	None	CVL	CVL	child	a minor boy	None	None	None	None	None	None	None	None	None	Kamalpura village of Raikot	None	Hindustan Times	2023-09-25	Daljit Singh | Gurpreet Singh | Rajwinder Singh Gill | Harman Singh | Surinder Singh | Babbal Singh | Shamsher Singh | Gurjit Singh 	Punjab Commission for Protection of Child Rights | the Punjab State Commission for Protection of Child Rights 	Rāikot | Ludhiāna | Hathawa | Ludhiana | Unalaska 	English	NGEC_coder-Vers001-b1-Run-001
20230925-0791-36215c0ab592_THREATEN	2023-09-25	THREATEN	None	-3.50	VERBAL CONFLICT	political_institutions | migration 	None	Poland	290	None	None	None	Poland	None	None	None	None	None	None	None	Monday	None	Slovak Republic	None	None	None	SVK	48.66667	19.5	3057568	Slovakia	PCLI	Reuters News	2023-09-25	Morawiecki | Piotr Muller | Mateusz Morawiecki 	PiS | Law and Justice ( 	Republic of Poland | Slovak Republic | Warsaw 	English	NGEC_coder-Vers001-b1-Run-001
20230925-1077-7480ac01aaff_REQUEST_meet	2023-09-25	REQUEST	meet	0.00	VERBAL CONFLICT	legislative | diplomatic 	None	Paraguay	150	PTY	PTY | OPP	leader of the opposition	Paraguayan leader	None	Luiz Inácio Lula da Silva	Brazil	140	GOV	GOV	president	Luiz Inacio Lula da Silva	Luiz Inácio Lula da Silva	New York	None	None	New York	USA	43.00035	-75.4999	5128638	New York	ADM1	Reuters News	2023-09-25	Luiz Inacio | Javier Garcia de Viedma | Pena | Lula da Silva | Lula 	Mercosur | the United Nations General Assembly | EU | Reuters 	United Arab Emirates | Republic of Singapore | Republic of Paraguay | Oriental Republic of Uruguay | New York | Federative Republic of Brazil | Argentine Republic 	English	NGEC_coder-Vers001-b1-Run-001
20230925-1077-7480ac01aaff_ACCUSE	2023-09-25	ACCUSE	None	-3.00	VERBAL CONFLICT	legislative | diplomatic 	None	None	None	None	None	None	Pena	None	None	European Union	None	None	None	None	EU	None	New York	None	None	New York	USA	43.00035	-75.4999	5128638	New York	ADM1	Reuters News	2023-09-25	Luiz Inacio | Javier Garcia de Viedma | Pena | Lula da Silva | Lula 	Mercosur | the United Nations General Assembly | EU | Reuters 	United Arab Emirates | Republic of Singapore | Republic of Paraguay | Oriental Republic of Uruguay | New York | Federative Republic of Brazil | Argentine Republic 	English	NGEC_coder-Vers001-b1-Run-001
20230925-1269-838e0327f588_ACCUSE_disapprove	2023-09-25	ACCUSE	disapprove	-2.00	VERBAL CONFLICT	None	None	None	None	None	None	None	Bruno Rodríguez	None	None	Cuba	40	GOV	GOV	embassy	Cuban embassy	None	Washington	Washington	Washington County	Washington, D.C.	USA	38.89511	-77.03637	4140963	Washington	PPLC	Reuters - Noticias Latinoamericanas	2023-09-25	Miguel Díaz - Canel | Bruno Rodríguez | Rodríguez 	United Nations | the United States government 	New York City | Washington | Republic of Cuba | United States 	Spanish	NGEC_coder-Vers001-b1-Run-001
20230925-1269-838e0327f588_ACCUSE_investigate	2023-09-25	ACCUSE	investigate	-3.50	VERBAL CONFLICT	None	None	None	None	None	None	None	None	None	None	Cuba	40	GOV	GOV	embassy	Cuban embassy	None	Washington	Washington	Washington County	Washington, D.C.	USA	38.89511	-77.03637	4140963	Washington	PPLC	Reuters - Noticias Latinoamericanas	2023-09-25	Miguel Díaz - Canel | Bruno Rodríguez | Rodríguez 	United Nations | the United States government 	New York City | Washington | Republic of Cuba | United States 	Spanish	NGEC_coder-Vers001-b1-Run-001
20230925-1269-838e0327f588_ACCUSE_allege	2023-09-25	ACCUSE	allege	-3.50	VERBAL CONFLICT	None	None	Cuba	40	GOV	GOV	government	Cuban government	None	None	Cuba	40	GOV	GOV	embassy	Cuban embassy	None	Washington	Washington	Washington County	Washington, D.C.	USA	38.89511	-77.03637	4140963	Washington	PPLC	Reuters - Noticias Latinoamericanas	2023-09-25	Miguel Díaz - Canel | Bruno Rodríguez | Rodríguez 	United Nations | the United States government 	New York City | Washington | Republic of Cuba | United States 	Spanish	NGEC_coder-Vers001-b1-Run-001
20230925-1269-838e0327f588_THREATEN_restrict	2023-09-25	THREATEN	restrict	-3.00	VERBAL CONFLICT	None	None	Cuba	40	GOV	GOV	government	Cuban government	None	None	Cuba	40	GOV	GOV	embassy	Cuban embassy	None	Washington	Washington	Washington County	Washington, D.C.	USA	38.89511	-77.03637	4140963	Washington	PPLC	Reuters - Noticias Latinoamericanas	2023-09-25	Miguel Díaz - Canel | Bruno Rodríguez | Rodríguez 	United Nations | the United States government 	New York City | Washington | Republic of Cuba | United States 	Spanish	NGEC_coder-Vers001-b1-Run-001
20230925-1269-838e0327f588_THREATEN_ban	2023-09-25	THREATEN	ban	-3.50	VERBAL CONFLICT	None	None	Cuba	40	GOV	GOV	government	Cuban government	None	None	Cuba	40	GOV	GOV	embassy	Cuban embassy	None	Washington	Washington	Washington County	Washington, D.C.	USA	38.89511	-77.03637	4140963	Washington	PPLC	Reuters - Noticias Latinoamericanas	2023-09-25	Miguel Díaz - Canel | Bruno Rodríguez | Rodríguez 	United Nations | the United States government 	New York City | Washington | Republic of Cuba | United States 	Spanish	NGEC_coder-Vers001-b1-Run-001
20230925-1269-838e0327f588_THREATEN_relations	2023-09-25	THREATEN	relations	-3.50	VERBAL CONFLICT	None	None	Cuba	40	GOV	GOV	government	Cuban government	None	None	Cuba	40	GOV	GOV	embassy	Cuban embassy	None	Washington	Washington	Washington County	Washington, D.C.	USA	38.89511	-77.03637	4140963	Washington	PPLC	Reuters - Noticias Latinoamericanas	2023-09-25	Miguel Díaz - Canel | Bruno Rodríguez | Rodríguez 	United Nations | the United States government 	New York City | Washington | Republic of Cuba | United States 	Spanish	NGEC_coder-Vers001-b1-Run-001
20230925-1269-838e0327f588_THREATEN_violence	2023-09-25	THREATEN	violence	-3.50	VERBAL CONFLICT	None	None	None	None	UNK	UNK	man	man	None	None	Cuba	40	GOV	GOV	embassy	The Cuban embassy	None	Washington	Washington	Washington County	Washington, D.C.	USA	38.89511	-77.03637	4140963	Washington	PPLC	Reuters - Noticias Latinoamericanas	2023-09-25	Miguel Díaz - Canel | Bruno Rodríguez | Rodríguez 	United Nations | the United States government 	New York City | Washington | Republic of Cuba | United States 	Spanish	NGEC_coder-Vers001-b1-Run-001
20230925-1269-838e0327f588_ASSAULT_abduct	2023-09-25	ASSAULT	abduct	-8.50	MATERIAL CONFLICT	None	None	None	None	None	None	None	None	None	None	Cuba	40	GOV	GOV	embassy	Cuban embassy	None	Washington	Washington	Washington County	Washington, D.C.	USA	38.89511	-77.03637	4140963	Washington	PPLC	Reuters - Noticias Latinoamericanas	2023-09-25	Miguel Díaz - Canel | Bruno Rodríguez | Rodríguez 	United Nations | the United States government 	New York City | Washington | Republic of Cuba | United States 	Spanish	NGEC_coder-Vers001-b1-Run-001
20230925-1269-838e0327f588_ASSAULT_assassinate	2023-09-25	ASSAULT	assassinate	-9.50	MATERIAL CONFLICT	None	None	None	None	UAF	UAF	gunman	man with a rifle	None	None	Cuba	40	GOV	GOV	embassy	The Cuban embassy	None	Washington	Washington	Washington County	Washington, D.C.	USA	38.89511	-77.03637	4140963	Washington	PPLC	Reuters - Noticias Latinoamericanas	2023-09-25	Miguel Díaz - Canel | Bruno Rodríguez | Rodríguez 	United Nations | the United States government 	New York City | Washington | Republic of Cuba | United States 	Spanish	NGEC_coder-Vers001-b1-Run-001
20230925-1269-838e0327f588_ASSAULT_suicide-attack	2023-09-25	ASSAULT	suicide-attack	-9.50	MATERIAL CONFLICT	None	None	None	None	UNK	UNK	man	man	None	None	Cuba	40	GOV	GOV	embassy	The Cuban embassy	None	Washington	Washington	Washington County	Washington, D.C.	USA	38.89511	-77.03637	4140963	Washington	PPLC	Reuters - Noticias Latinoamericanas	2023-09-25	Miguel Díaz - Canel | Bruno Rodríguez | Rodríguez 	United Nations | the United States government 	New York City | Washington | Republic of Cuba | United States 	Spanish	NGEC_coder-Vers001-b1-Run-001
20230925-1680-f703235f10bd_ACCUSE_disapprove	2023-09-25	ACCUSE	disapprove	-2.00	VERBAL CONFLICT	terrorism 	None	None	None	MIL	MIL	security force	Security forces	None	Bola Tinubu	Nigeria	475	ELI	ELI	previously held a GOV role, so coded as ELI	Tinubu	Bola Tinubu	None	None	None	None	None	None	None	None	northwestern Nigeria	None	Associated Press Newswires	2023-09-25	Tinubu 	the Federal University Gusau 	Federal Republic of Nigeria 	English	NGEC_coder-Vers001-b1-Run-001
20230925-1813-546a019594b2_ACCUSE	2023-09-25	ACCUSE	None	-3.00	VERBAL CONFLICT	migration 	None	Croatia	344	PTY	PTY	politician	Croatian politicians	None	None	None	None	GOV	GOV	authorities	authorities	None	None	None	None	None	None	None	None	None	Bosnia; Herzegovina	None	bne IntelliNews	2023-09-25	Nebojsa Andric | Zvonimir Troskot | Troskot 	NGOs | EU 	Republic of Croatia | Vojnić | Islamic Republic of Afghanistan | Bosnia and Herzegovina 	English	NGEC_coder-Vers001-b1-Run-001
20230925-1813-546a019594b2_THREATEN_arrest	2023-09-25	THREATEN	arrest	-3.50	VERBAL CONFLICT	migration 	None	Croatia	344	PTY	PTY	politician	Croatian politicians	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Bosnia; Herzegovina	None	bne IntelliNews	2023-09-25	Nebojsa Andric | Zvonimir Troskot | Troskot 	NGOs | EU 	Republic of Croatia | Vojnić | Islamic Republic of Afghanistan | Bosnia and Herzegovina 	English	NGEC_coder-Vers001-b1-Run-001
20230925-1813-546a019594b2_MOBILIZE_troops	2023-09-25	MOBILIZE	troops	-6.50	MATERIAL CONFLICT	migration 	None	Croatia	344	PTY	PTY	politician	Croatian politicians	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Bosnia; Herzegovina	None	bne IntelliNews	2023-09-25	Nebojsa Andric | Zvonimir Troskot | Troskot 	NGOs | EU 	Republic of Croatia | Vojnić | Islamic Republic of Afghanistan | Bosnia and Herzegovina 	English	NGEC_coder-Vers001-b1-Run-001
20230925-1813-546a019594b2_MOBILIZE_militia	2023-09-25	MOBILIZE	militia	-6.00	MATERIAL CONFLICT	migration 	None	Croatia	344	PTY	PTY	politician	Croatian politicians	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Bosnia; Herzegovina	None	bne IntelliNews	2023-09-25	Nebojsa Andric | Zvonimir Troskot | Troskot 	NGOs | EU 	Republic of Croatia | Vojnić | Islamic Republic of Afghanistan | Bosnia and Herzegovina 	English	NGEC_coder-Vers001-b1-Run-001
20230925-1946-85fa7f8c453c_ACCUSE	2023-09-25	ACCUSE	None	-3.00	VERBAL CONFLICT	pro_democracy | pro_autocracy | election 	None	None	None	GOV	GOV | MIL	military junta	military junta	None	IDEMIA	France	220	BUS	BUS	company	IDEMIA	IDEMIA	Bamako	Bamako	None	Bamako	MLI	12.65	-8.0	2460596	BAMAKO	PPLC	Reuters News	2023-09-25	None	IDEMIA | Reuters 	Bamako | Republic of Mali 	English	NGEC_coder-Vers001-b1-Run-001
20230925-1946-85fa7f8c453c_THREATEN	2023-09-25	THREATEN	None	-3.50	VERBAL CONFLICT	pro_democracy | pro_autocracy | election 	None	None	None	GOV	GOV | MIL	military junta	military junta	None	IDEMIA	France	220	BUS	BUS	company	IDEMIA	IDEMIA	Bamako	Bamako	None	Bamako	MLI	12.65	-8.0	2460596	BAMAKO	PPLC	Reuters News	2023-09-25	None	IDEMIA | Reuters 	Bamako | Republic of Mali 	English	NGEC_coder-Vers001-b1-Run-001
20230925-2073-1bee6aa6471b_AGREE	2023-09-25	AGREE	NA	2.50	VERBAL COOPERATION	diplomatic 	None	None	None	None	None	None	Peña	None	None; None	United Arab Emirates; Singapore	696; 830	None; None	None; None	None; None	United Arab Emirates; Singapore	None; None	None	None	None	None	None	None	None	None		None	La Nación	2023-09-25	Peña | Luiz Inácio Lula da Silva | Lula 	Mercosur | the United Nations Assembly | EU | Reuters 	United Arab Emirates | Republic of Singapore | Federative Republic of Brazil | United States 	Spanish	NGEC_coder-Vers001-b1-Run-001
20230925-2073-1bee6aa6471b_REQUEST_assist	2023-09-25	REQUEST	assist	0.50	VERBAL CONFLICT	diplomatic 	Mercosur	Argentina	160	None	None	No code identified, but country found	Mercosur	Mercosur	None	European Union	None	None	None	None	EU	None	None	None	None	None	None	None	None	None	United States	None	La Nación	2023-09-25	Peña | Luiz Inácio Lula da Silva | Lula 	Mercosur | the United Nations Assembly | EU | Reuters 	United Arab Emirates | Republic of Singapore | Federative Republic of Brazil | United States 	Spanish	NGEC_coder-Vers001-b1-Run-001
20230925-2073-1bee6aa6471b_REQUEST_meet	2023-09-25	REQUEST	meet	0.00	VERBAL CONFLICT	diplomatic 	Mercosur	Argentina	160	None	None	No code identified, but country found	Mercosur	Mercosur	Luiz Inácio Lula da Silva	Brazil	140	GOV	GOV	president	Luiz Inácio Lula da Silva	Luiz Inácio Lula da Silva	None	None	None	None	None	None	None	None	United States	None	La Nación	2023-09-25	Peña | Luiz Inácio Lula da Silva | Lula 	Mercosur | the United Nations Assembly | EU | Reuters 	United Arab Emirates | Republic of Singapore | Federative Republic of Brazil | United States 	Spanish	NGEC_coder-Vers001-b1-Run-001
20230925-2073-1bee6aa6471b_ACCUSE_investigate	2023-09-25	ACCUSE	investigate	-3.50	VERBAL CONFLICT	diplomatic 	None	None	None	None	None	None	Peña	None	None	European Union	None	None	None	None	EU	None	None	None	None	None	None	None	None	None		None	La Nación	2023-09-25	Peña | Luiz Inácio Lula da Silva | Lula 	Mercosur | the United Nations Assembly | EU | Reuters 	United Arab Emirates | Republic of Singapore | Federative Republic of Brazil | United States 	Spanish	NGEC_coder-Vers001-b1-Run-001
20230925-2073-1bee6aa6471b_ACCUSE_allege	2023-09-25	ACCUSE	allege	-3.50	VERBAL CONFLICT	diplomatic 	None	None	None	None	None	None	Peña	None	None	European Union	None	None	None	None	EU	None	None	None	None	None	None	None	None	None	Reuters	None	La Nación	2023-09-25	Peña | Luiz Inácio Lula da Silva | Lula 	Mercosur | the United Nations Assembly | EU | Reuters 	United Arab Emirates | Republic of Singapore | Federative Republic of Brazil | United States 	Spanish	NGEC_coder-Vers001-b1-Run-001
20230925-2200-993775a68920_THREATEN	2023-09-25	THREATEN	None	-3.50	VERBAL CONFLICT	None	None	Poland	290	None	None	None	Poland	None	None	Slovakia	317	None	None	None	Slovakia	None	None	None	None	None	None	None	None	None	Piotr Mueller	None	TASR - Tlacova Agentura Slovenskej Republiky	2023-09-25	Morawiecki | Mateusz Morawiecki | Piotr Mueller 	TASR | Reuters 	Federal Republic of Germany | Republic of Poland | Slovak Republic 	English	NGEC_coder-Vers001-b1-Run-001
20230925-2589-ed81af9b0dbb_MOBILIZE_militia	2023-09-25	MOBILIZE	militia	-6.00	MATERIAL CONFLICT	peacekeeping 	None	Yemen	679	REB	REB	rebel	Yemeni rebels	None	None	Bahrain	692	None	None	None	Bahrain	None	None	None	None	None	None	None	None	None		None	Associated Press Newswires	2023-09-25	None	None	Kingdom of Bahrain | Republic of Yemen | Islamic Republic of Iran | Kingdom of Saudi Arabia 	English	NGEC_coder-Vers001-b1-Run-001
20230925-2589-ed81af9b0dbb_ASSAULT_torture	2023-09-25	ASSAULT	torture	-8.50	MATERIAL CONFLICT	peacekeeping 	None	Yemen	679	REB	REB	rebel	Yemeni rebels	None	None; None	None; None	None; None	MIL; MIL	MIL; MIL	guard command; soldier	command one; command soldier	None; None	Kingdom of Bahrain	None	None	None	BHR	26.03333	50.55	290291	Bahrain	PCLI	Associated Press Newswires	2023-09-25	None	None	Kingdom of Bahrain | Republic of Yemen | Islamic Republic of Iran | Kingdom of Saudi Arabia 	English	NGEC_coder-Vers001-b1-Run-001
20230925-2589-ed81af9b0dbb_ASSAULT_primitive	2023-09-25	ASSAULT	primitive	-8.00	MATERIAL CONFLICT	peacekeeping 	None	Yemen	679	REB	REB	rebel	Yemeni rebels	None	None; None	None; None	None; None	MIL; MIL	MIL; MIL	guard command; soldier	command one; command soldier	None; None	Kingdom of Bahrain	None	None	None	BHR	26.03333	50.55	290291	Bahrain	PCLI	Associated Press Newswires	2023-09-25	None	None	Kingdom of Bahrain | Republic of Yemen | Islamic Republic of Iran | Kingdom of Saudi Arabia 	English	NGEC_coder-Vers001-b1-Run-001
20230925-2589-ed81af9b0dbb_ASSAULT_explosives	2023-09-25	ASSAULT	explosives	-9.00	MATERIAL CONFLICT	peacekeeping 	None	Yemen	679	REB	REB	rebel	Yemeni rebels	None	None; None	None; None	None; None	MIL; MIL	MIL; MIL	guard command; soldier	command one; command soldier	None; None	Kingdom of Bahrain	None	None	None	BHR	26.03333	50.55	290291	Bahrain	PCLI	Associated Press Newswires	2023-09-25	None	None	Kingdom of Bahrain | Republic of Yemen | Islamic Republic of Iran | Kingdom of Saudi Arabia 	English	NGEC_coder-Vers001-b1-Run-001
20230925-2827-6c5e0ace28f4_CONSULT_visit	2023-09-25	CONSULT	visit	4.00	VERBAL COOPERATION	environment | diplomatic 	None	United States	2	None	None	None	The United States	None	None; None	New Zealand; New Zealand	920; 920	None; None	None; None	None; None	Cook Islands; Niue	None; None	Washington	Washington	Washington County	Washington, D.C.	USA	38.89511	-77.03637	4140963	Washington	PPLC	Kyodo News	2023-09-25	Biden | Joe Biden 	the Pacific Islands Forum 	Niue | People’s Republic of China | Cook Islands | United States Virgin Islands | Washington | United States 	English	NGEC_coder-Vers001-b1-Run-001
